"id","cook_id","value","sort","title_sort"
"7025","573","Four cloves of crushed garlic.","-1","مكوّنات خليط الدجاج:
"
"7026","573","Two pods of chopped green pepper.","-1","مكوّنات خليط الدجاج:
"
"7027","573","Two tablespoons of tomato paste, oil, and butter.","-1","مكوّنات خليط الدجاج:
"
"7028","573","A teaspoon of ground cumin, salt, and mixed pepper.","-1","مكوّنات خليط الدجاج:
"
"7029","573","Half a teaspoon of ground cardamom.","-1","مكوّنات خليط الدجاج:
"
"7030","573","¼ teaspoon of black pepper.","-1","مكوّنات خليط الدجاج:
"
"7031","574","A cup of cottage cheese, cream, and chopped parsley.","1",
"7032","574","Two cups of chicken broth.","1",
"7033","574","Three cups of Punjabi Muhaidib rice.","1",
"7034","574","A kilogram of chopped boiled chicken.","1",
"7035","574","1 medium green pepper sliced, red pepper slices, and sliced ​​onion.","1",
"7036","574","Two medium grains of sliced ​​carrots, and chopped tomatoes.","1",
"7037","574","Two tablespoons of oil.","1",
"7038","574","A tablespoon of mixed spices.","1",
"7039","574","Two teaspoons of salt.","1",
"7040","575","Two cups of rice and yogurt.","1",
"7041","575","Cream, and oil.","1",
"7042","575","Eight pieces of chicken.","1",
"7043","575","Colors pepper, grated onion.","1",
"7044","575","parsley.","1",
"7045","575","Pepper and salt.","1",
"7046","576","Two chickens, cut into quarters, soaked for several hours or over an entire day.","4","المكوّنات"
"7047","576","A quarter cup of grape or apple cider vinegar.","2","مكوّنات نقع الدجاج:
"
"7048","576","A quarter cup of olive oil.","2","مكوّنات نقع الدجاج:
"
"7049","576","Half a cup of tomato paste.","2","مكوّنات نقع الدجاج:
"
"7050","576","A tablespoon of crushed garlic.","2","مكوّنات نقع الدجاج:
"
"7051","576","Two tablespoons of dried thyme or oregano.","2","مكوّنات نقع الدجاج:
"
"7052","576","Half a teaspoon of ground spices consisting of: two seeds of black pepper, two teaspoons of mixed spices, one piece of cardamom, a stick of cinnamon and nutmeg.","2","مكوّنات نقع الدجاج:
"
"7053","576","Three cups of basmati or medium-grain rice mixed with long-grain rice, washed, soaked and drained.","-1","مكوّنات الأرز:
"
"7054","576","A quarter cup of vegetable oil or ghee, or a mixture of them.","-1","مكوّنات الأرز:
"
"7055","576","1 large onion, cut into small cubes.","-1","مكوّنات الأرز:
"
"7056","576","A tablespoon of crushed garlic.","-1","مكوّنات الأرز:
"
"7057","576","A cup of small tomato cubes.","-1","مكوّنات الأرز:
"
"7058","576","Two tablespoons of tomato paste.","-1","مكوّنات الأرز:
"
"7059","576","Four and a half cups of hot chicken broth, as needed.","-1","مكوّنات الأرز:
"
"7060","576","A teaspoon of ground spices consisting of: two parts cardamom, a stick of cinnamon, a tablespoon of dried coriander, two cumin seeds, hot red pepper, a seed of black pepper, a teaspoon of mixed spices.","-1","مكوّنات الأرز:
"
"7061","576","A handful of cardamom pods.","-1","مكوّنات الأرز:
"
"7062","576","1 stick of cinnamon.","-1","مكوّنات الأرز:
"
"7063","576","A leaf of laurel.","-1","مكوّنات الأرز:
"
"7064","576","Pinch of salt, to taste.","-1","مكوّنات الأرز:
"
"7065","576","1 kilogram of peeled ripe tomatoes.","-3","مكوّنات الصلصة:
"
"7066","576","A century of hot green pepper.","-3","مكوّنات الصلصة:
"
"7067","576","Two teaspoons of crushed garlic.","-3","مكوّنات الصلصة:
"
"7068","576","A quarter of a teaspoon of salt.","-3","مكوّنات الصلصة:
"
"7069","576","A little almonds and toasted pine nuts - for garnishing -.","-3","مكوّنات الصلصة:
"
"7070","577","A small spoon of tahini.","1",
"7071","577","A clove of minced small garlic.","1",
"7072","577","A cup of Greek yogurt.","1",
"7073","577","Three tablespoons of hot Sriracha sauce consisting of: chili, vinegar, garlic, sugar and salt.","1",
"7074","577","Salt and black pepper to taste- .","1",
"7075","578","Half a cup of each of:
Grated swiss cheese.
Cubes of cheddar cheese.","0",
"7076","578","Grated swiss cheese.","0",
"7077","578","Cubes of cheddar cheese.","0",
"7078","578","A cup of:
Diced carrots.
Broccoli florets.","0",
"7079","578","Diced carrots.","0",
"7080","578","Broccoli florets.","0",
"7081","578","Salt and black pepper to taste-.","0",
"7082","578","Three cloves of crushed garlic.","0",
"7083","578","Four tablespoons of ready-made mushroom soup powder.","0",
"7084","578","A quarter cup of mozzarella cheese, grated.","0",
"7085","578","Three-quarters of a cup of each of:
Green peas.
water.","0",
"7086","578","Green peas.","0",
"7087","578","water.","0",
"7088","578","A piece of chicken breast, cut into small cubes, and seasoned with salt and black pepper.","0",
"7089","578","A quarter of a teaspoon of crushed red pepper.","0",
"7090","578","Two shalot onions cut into light wings.","0",
"7091","578","Three cups of cooked rice.","0",
"7092","579","Three cups of chicken broth.","0",
"7093","579","Capsicum turkey any color cut into cubes.","0",
"7094","579","A teaspoon of chopped parsley.","0",
"7095","579","Three tablespoons of butter.","0",
"7096","579","A cup and a half of white long-grain rice.","0",
"7097","579","1 large onion, finely chopped.","0",
"7098","580","Egg yolk.","0",
"7099","580","Two tablespoons of starch.","0",
"7100","580","Vanilla, to taste.","0",
"7101","580","Half a cup of rice.","0",
"7102","580","Sugar.","0",
"7103","580","A little mastic.","0",
"7104","580","Half a cup of cream.","0",
"7105","580","A kilogram of milk.","0",
"7106","581","A cup of curd milk.","0",
"7107","581","2 cups of:
Flour.
Cooked rice.
Brown sugar","0",
"7108","581","Flour.","0",
"7109","581","Cooked rice.","0",
"7110","581","Brown sugar","0",
"7111","581","Only a quarter cup of melted butter.","0",
"7112","581","1 teaspoon of:
anise.
baking powder.
Baking soda.","0",
"7113","581","anise.","0",
"7114","581","baking powder.","0",
"7115","581","Baking soda.","0",
"7116","581","Half a teaspoon of salt.","0",
"7117","581","Three eggs.","0",
"7118","581","A little butter and flour to wrap the cake tray.","0",
"7119","582","Five cups of milk.","0",
"7120","582","A cup of rice.","0",
"7121","582","A quarter of a teaspoon of crumbled saffron.","0",
"7122","582","Salt, to taste-.","0",
"7123","582","A third of a cup of boiled and chopped almonds.","0",
"7124","582","A tablespoon of butter.","0",
"7125","582","Sprinkle a lemon.","0",
"7126","582","Five eggs.","0",
"7127","582","Half a cup of powdered sugar.","0",
"7128","582","Only a quarter cup of sugar.","0",
"7129","583","Three cups of marshmallow.","0",
"7130","583","Four cups of toasted rice flakes.","0",
"7131","583","A teaspoon of red food coloring.","0",
"7132","583","Half a cup of each of:
Melted white chocolate for decoration.
Butter.","0",
"7133","583","Melted white chocolate for decoration.","0",
"7134","583","Butter.","0",
"7135","584","Half a kilogram of ""popcorn"" truffles, peeled and cleaned.","2","مكوِّنات الحشوة:
"
"7136","584","Three large onions, cut into small cubes.","2","مكوِّنات الحشوة:
"
"7137","584","Three quarters of a teaspoon of cardamom powder.","2","مكوِّنات الحشوة:
"
"7138","584","Half a teaspoon of cinnamon powder.","2","مكوِّنات الحشوة:
"
"7139","584","A teaspoon of dried black lime powder.","2","مكوِّنات الحشوة:
"
"7140","584","Pinch of salt.","2","مكوِّنات الحشوة:
"
"7141","584","Pinch of sugar.","2","مكوِّنات الحشوة:
"
"7142","584","Four cups of basmati rice washed, soaked for half an hour at least and drained.","0","مكوِّنات المجبوس:
"
"7143","584","A kilogram of a small lamb thigh.","0","مكوِّنات المجبوس:
"
"7144","584","Two cinnamon sticks.","0","مكوِّنات المجبوس:
"
"7145","584","Six grains of cardamom.","0","مكوِّنات المجبوس:
"
"7146","584","Five cloves.","0","مكوِّنات المجبوس:
"
"7147","584","Seven grains of black pepper.","0","مكوِّنات المجبوس:
"
"7148","584","A teaspoon of meat seasoning.","0","مكوِّنات المجبوس:
"
"7149","584","Two large grains and two sliced ​​onions, ""cut into large pieces, each onion eight pieces.""","0","مكوِّنات المجبوس:
"
"7150","584","Five cloves of garlic.","0","مكوِّنات المجبوس:
"
"7151","584","½ teaspoon saffron.","0","مكوِّنات المجبوس:
"
"7152","584","A quarter of a teaspoon of saffron tincture.","0","مكوِّنات المجبوس:
"
"7153","584","A quarter cup of rose water.","0","مكوِّنات المجبوس:
"
"7154","584","Boiling water.","0","مكوِّنات المجبوس:
"
"7155","584","Two tablespoons of oil.","0","مكوِّنات المجبوس:
"
"7156","584","Half a teaspoon of saffron.","-3","مكوِّنات لشوي اللحم:
"
"7157","584","A quarter of a teaspoon of saffron tincture.","-3","مكوِّنات لشوي اللحم:
"
"7158","584","A quarter of a teaspoon of cardamom powder.","-3","مكوِّنات لشوي اللحم:
"
"7159","584","A quarter of a teaspoon of cinnamon powder.","-3","مكوِّنات لشوي اللحم:
"
"7160","584","Two tablespoons of oil.","-3","مكوِّنات لشوي اللحم:
"
"7161","585","Two cups of white cabbage, cut into large cubes.","1","مكونات الخضروات:
"
"7162","585","One and a half kilograms of crackers cut into cubes.","1","مكونات الخضروات:
"
"7163","585","One of each ""green, yellow, and red"" pepper.","1","مكونات الخضروات:
"
"7164","585","Spoon of soy sauce.","1","مكونات الخضروات:
"
"7165","585","¼ teaspoon of black pepper.","1","مكونات الخضروات:
"
"7166","585","A quarter of a teaspoon of cumin.","1","مكونات الخضروات:
"
"7167","585","A quarter of a teaspoon of coriander.","1","مكونات الخضروات:
"
"7168","585","A quarter of a teaspoon of spices, ""sweet seasoning.""","1","مكونات الخضروات:
"
"7169","585","A small spoon of paprika.","1","مكونات الخضروات:
"
"7170","585","A teaspoon of turmeric.","1","مكونات الخضروات:
"
"7171","585","Half a teaspoon of cardamom.","1","مكونات الخضروات:
"
"7172","585","Two tablespoons of dill.","1","مكونات الخضروات:
"
"7173","585","Three large chopped pieces of onion.","1","مكونات الخضروات:
"
"7174","585","One tomato, peeled and chopped.","1","مكونات الخضروات:
"
"7175","585","Three cloves.","1","مكونات الخضروات:
"
"7176","585","Half a teaspoon of saffron powder.","1","مكونات الخضروات:
"
"7177","585","1 teaspoon of garlic.","1","مكونات الخضروات:
"
"7178","585","A small spoon of ginger.","1","مكونات الخضروات:
"
"7179","585","Fifty grams of butter.","1","مكونات الخضروات:
"
"7180","585","Six tablespoons of vegetable oil.","1","مكونات الخضروات:
"
"7181","585","Two grains of carrots cut into cubes.","1","مكونات الخضروات:
"
"7182","585","Two green onions, sliced ​​lengthwise.","1","مكونات الخضروات:
"
"7183","585","A teaspoon of salt or to taste.","1","مكونات الخضروات:
"
"7184","585","Two and a half cups of basmati rice.","-1","مكونات الأرز:
"
"7185","585","Enough amount of water to boil the rice.","-1","مكونات الأرز:
"
"7186","585","salt.","-1","مكونات الأرز:
"
"7187","585","A teaspoon of butter, and a teaspoon of oil.","-1","مكونات الأرز:
"
"7188","585","Two tablespoons of chopped onion.","-1","مكونات الأرز:
"
"7189","585","An extra amount of onion.","-1","مكونات الأرز:
"
"7190","585","A quarter of a teaspoon of saffron powder.","-1","مكونات الأرز:
"
"7191","586","A cup of basmati rice.","0",
"7192","586","Only a quarter cups of water.","0",
"7193","586","Pinch of salt.","0",
"7194","587","Four cups of basmati rice.","2",
"7195","587","Three tablespoons of oil.","2",
"7196","587","A tablespoon of salt.","2",
"7197","587","A teaspoon of saffron.","2",
"7198","587","A quarter cup of rose water or kadi water.","2",
"7199","587","Two kilograms of meat with bone.","0","مكوّنات خليط اللحم:
"
"7200","587","Six cloves of crushed garlic.","0","مكوّنات خليط اللحم:
"
"7201","587","Three pods of chili green pepper, sliced.","0","مكوّنات خليط اللحم:
"
"7202","587","Four large onions, sliced ​​into circular slices.","0","مكوّنات خليط اللحم:
"
"7203","587","Two large grains of sliced ​​tomatoes.","0","مكوّنات خليط اللحم:
"
"7204","587","Two large grains of sweet green pepper, cut into slices.","0","مكوّنات خليط اللحم:
"
"7205","587","Six tablespoons of oil.","0","مكوّنات خليط اللحم:
"
"7206","587","A glass of water.","0","مكوّنات خليط اللحم:
"
"7207","587","A tablespoon of mixed spices.","0","مكوّنات خليط اللحم:
"
"7208","587","Half a teaspoon of black pepper.","0","مكوّنات خليط اللحم:
"
"7209","587","A tablespoon of cumin.","0","مكوّنات خليط اللحم:
"
"7210","587","Ten cloves of cardamom right.","0","مكوّنات خليط اللحم:
"
"7211","587","Two teaspoons of salt.","0","مكوّنات خليط اللحم:
"
"7212","587","1 stick of cinnamon.","0","مكوّنات خليط اللحم:
"
"7213","587","Four bay leaves.","0","مكوّنات خليط اللحم:
"
"7214","587","Three beads of right lumi.","0","مكوّنات خليط اللحم:
"
"7215","588","Four cups of basmati rice.","0",
